60.70779661	4.328135593
60.13830508	3.530847458
60.25220339	0
63.09966102	0
61.39118644	0
61.27728814	0
60.82169492	0
61.04949153	0
61.27728814	0
61.50508475	0
61.04949153	0
61.16338983	0
60.25220339	0
60.59389831	0
60.93559322	0
60.70779661	0
60.59389831	0
59.79661017	0
59.91050847	0
60.02440678	0
60.82169492	0
61.50508475	0
60.59389831	0
59.68271186	0
60.36610169	0
59.22711864	0
58.99932203	5.467118644
58.42983051	6.49220339
54.89898305	4.783728814
53.64610169	4.442033898
54.10169492	3.872542373
54.32949153	4.100338983
55.12677966	3.644745763
54.21559322	2.050169492
53.30440678	2.050169492
54.44338983	1.594576271
53.30440678	0.569491525
54.21559322	0.911186441
53.30440678	0.22779661
53.41830508	0.22779661
53.41830508	0.45559322
52.96271186	0
54.78508475	0.45559322
55.12677966	0.22779661
54.78508475	0.569491525
55.58237288	1.025084746
54.32949153	0.113898305
55.24067797	0.45559322
55.81016949	0.113898305
57.51864407	1.025084746
55.69627119	0.45559322
55.01288136	0.341694915
56.37966102	0.22779661
54.10169492	0
52.96271186	0
53.30440678	0.113898305
53.41830508	0.341694915
53.53220339	0.22779661
53.19050847	0.341694915
54.67118644	0.22779661
53.64610169	0
53.07661017	0.113898305
54.78508475	0.341694915
54.21559322	0.113898305
55.24067797	0.113898305
56.60745763	0.45559322
57.17694915	1.025084746
58.65762712	3.303050847
57.97423729	2.050169492
57.51864407	1.936271186
58.77152542	1.138983051
61.04949153	1.594576271
60.70779661	0.569491525
61.39118644	1.138983051
61.50508475	1.138983051
61.50508475	0.797288136
61.84677966	1.252881356
60.13830508	0.569491525
59.79661017	0.45559322
59.68271186	0.22779661
59.91050847	0.45559322
60.13830508	0.45559322
60.25220339	0.569491525
60.36610169	0.797288136
58.54372881	0.113898305
60.13830508	1.138983051
59.79661017	1.252881356
59.34101695	0.683389831
59.79661017	1.138983051
58.99932203	1.366779661
58.88542373	1.252881356
60.02440678	2.050169492
60.13830508	3.189152542
60.93559322	4.100338983
60.36610169	4.783728814
60.02440678	3.872542373
58.99932203	4.100338983
59.22711864	5.239322034
58.77152542	0
57.74644068	0
59.11322034	0
58.3159322	0
58.3159322	0
60.02440678	0
58.42983051	0
57.63254237	0
58.54372881	0
58.08813559	0
57.74644068	0
58.88542373	0
58.88542373	0
58.2020339	0
58.88542373	0
57.97423729	0
58.08813559	0
61.16338983	0
61.27728814	0
60.48	0
61.73288136	0
62.87186441	0
64.69423729	-0.341694915
64.9220339	-0.911186441
65.83322034	0.113898305
65.26372881	0
64.46644068	0
68.33898305	0
67.65559322	0
70.50305085	0
75.74237288	0
76.99525424	0
79.38711864	0
84.62644068	0
88.49898305	0
87.47389831	0
88.49898305	0
88.61288136	0
92.25762712	0
91.23254237	0
94.42169492	0
100.2305085	0.22779661
100.0027119	0
98.06644068	0
97.15525424	0.113898305
96.58576271	0
99.09152542	1.366779661
98.40813559	1.252881356
97.72474576	1.252881356
97.95254237	1.708474576
98.6359322	0.22779661
99.77491525	0.113898305
100.0027119	0.113898305
102.6223729	0.113898305
102.7362712	0.22779661
103.8752542	0.341694915
104.5586441	1.025084746
102.9640678	0.45559322
103.1918644	0.341694915
104.4447458	0.569491525
106.1532203	1.252881356
105.6976271	0.683389831
104.7864407	0.911186441
103.9891525	1.366779661
105.3559322	1.138983051
102.8501695	0.683389831
101.5972881	1.480677966
103.7613559	1.594576271
101.1416949	0.569491525
102.8501695	0.341694915
103.0779661	0.341694915
99.54711864	0.113898305
95.78847458	0
94.64949153	0
94.53559322	0.113898305
91.8020339	0
89.6379661	0
88.27118644	0
87.92949153	0
87.58779661	0.113898305
84.28474576	0
83.94305085	0
82.12067797	0
82.12067797	0.22779661
79.84271186	0.113898305
78.24813559	0.113898305
76.0840678	0
74.14779661	0
74.03389831	0
72.21152542	0
72.21152542	0.113898305
72.09762712	0.341694915
68.45288136	0.341694915
63.21355932	0.683389831
62.87186441	1.025084746
62.18847458	0
62.07457627	-0.569491525
62.07457627	-0.45559322
62.41627119	0
59.91050847	-0.113898305
60.70779661	0
61.16338983	0
60.36610169	0
60.59389831	0
60.70779661	0
61.04949153	0
61.39118644	0
60.70779661	0
61.04949153	0
60.48	0
61.04949153	0
60.59389831	0
60.70779661	0
63.32745763	0
65.71932203	0
64.80813559	0
65.83322034	0
66.40271186	0
68.33898305	-0.341694915
66.40271186	-0.45559322
64.35254237	0.683389831
65.0359322	1.252881356
63.89694915	0
65.83322034	0.45559322
70.38915254	1.480677966
73.80610169	1.025084746
76.31186441	0.113898305
78.93152542	0.113898305
81.55118644	0
82.46237288	0
85.99322034	0.113898305
89.18237288	0.22779661
90.32135593	0
91.9159322	0.22779661
91.9159322	0
91.34644068	0
93.96610169	0.113898305
96.01627119	0.113898305
95.44677966	0
94.76338983	0
97.26915254	0
97.04135593	0
97.95254237	0.113898305
97.04135593	0.341694915
97.61084746	0.797288136
96.2440678	0.341694915
97.61084746	0.113898305
97.04135593	0
98.29423729	0
101.7111864	0.113898305
103.419661	0.113898305
103.419661	0.113898305
104.900339	0
105.8115254	0.113898305
104.3308475	0
103.7613559	0
107.4061017	0.341694915
107.1783051	0.22779661
102.8501695	0.113898305
102.6223729	0.22779661
104.2169492	0.22779661
102.7362712	0
104.1030508	0.341694915
103.0779661	0.683389831
103.3057627	0.569491525
103.7613559	0.113898305
102.280678	0
101.3694915	0
100.1166102	0
98.5220339	0
99.43322034	0
95.90237288	0
94.76338983	0
95.21898305	0
92.37152542	0
92.48542373	0
90.43525424	0
89.75186441	0
87.13220339	0
84.39864407	0
81.55118644	0
78.13423729	0
77.22305085	0
73.00881356	0
71.52813559	0
68.79457627	0
69.02237288	0
66.51661017	0
65.94711864	0
64.35254237	0.341694915
62.7579661	0.45559322
63.66915254	1.822372881
63.44135593	0
62.41627119	0
61.61898305	0
61.04949153	0
61.04949153	0
61.16338983	0
61.04949153	0
61.73288136	0
61.50508475	0
61.61898305	0
61.39118644	0
61.50508475	0
61.73288136	0
61.04949153	0
60.93559322	0
62.18847458	0
62.7579661	0
62.53016949	0
62.98576271	0
65.26372881	0
65.49152542	-0.113898305
64.01084746	-0.45559322
67.08610169	-1.138983051
66.85830508	-1.366779661
67.31389831	0.45559322
66.85830508	0.341694915
66.28881356	0
65.37762712	0
68.22508475	0
71.6420339	0
74.48949153	0.113898305
