22.76542373	1.623050847
22.55186441	1.324067797
22.59457627	0
23.66237288	0
23.02169492	0
22.97898305	0
22.80813559	0
22.89355932	0
22.97898305	0
23.06440678	0
22.89355932	0
22.93627119	0
22.59457627	0
22.72271186	0
22.85084746	0
22.76542373	0
22.72271186	0
22.42372881	0
22.46644068	0
22.50915254	0
22.80813559	0
23.06440678	0
22.72271186	0
22.38101695	0
22.63728814	0
22.21016949	0
22.12474576	2.050169492
21.91118644	2.434576271
20.58711864	1.793898305
20.11728814	1.665762712
20.28813559	1.45220339
20.37355932	1.537627119
20.67254237	1.366779661
20.33084746	0.768813559
19.98915254	0.768813559
20.41627119	0.597966102
19.98915254	0.213559322
20.33084746	0.341694915
19.98915254	0.085423729
20.03186441	0.085423729
20.03186441	0.170847458
19.86101695	0
20.54440678	0.170847458
20.67254237	0.085423729
20.54440678	0.213559322
20.84338983	0.38440678
20.37355932	0.042711864
20.71525424	0.170847458
20.92881356	0.042711864
21.56949153	0.38440678
20.88610169	0.170847458
20.62983051	0.128135593
21.14237288	0.085423729
20.28813559	0
19.86101695	0
19.98915254	0.042711864
20.03186441	0.128135593
20.07457627	0.085423729
19.94644068	0.128135593
20.50169492	0.085423729
20.11728814	0
19.90372881	0.042711864
20.54440678	0.128135593
20.33084746	0.042711864
20.71525424	0.042711864
21.22779661	0.170847458
21.44135593	0.38440678
21.99661017	1.238644068
21.74033898	0.768813559
21.56949153	0.726101695
22.03932203	0.427118644
22.89355932	0.597966102
22.76542373	0.213559322
23.02169492	0.427118644
23.06440678	0.427118644
23.06440678	0.298983051
23.19254237	0.469830508
22.55186441	0.213559322
22.42372881	0.170847458
22.38101695	0.085423729
22.46644068	0.170847458
22.55186441	0.170847458
22.59457627	0.213559322
22.63728814	0.298983051
21.95389831	0.042711864
22.55186441	0.427118644
22.42372881	0.469830508
22.25288136	0.256271186
22.42372881	0.427118644
22.12474576	0.512542373
22.0820339	0.469830508
22.50915254	0.768813559
22.55186441	1.195932203
22.85084746	1.537627119
22.63728814	1.793898305
22.50915254	1.45220339
22.12474576	1.537627119
22.21016949	1.964745763
22.03932203	0
21.65491525	0
22.16745763	0
21.86847458	0
21.86847458	0
22.50915254	0
21.91118644	0
21.61220339	0
21.95389831	0
21.78305085	0
21.65491525	0
22.0820339	0
22.0820339	0
21.82576271	0
22.0820339	0
21.74033898	0
21.78305085	0
22.93627119	0
22.97898305	0
22.68	0
23.14983051	0
23.57694915	0
24.26033898	-0.128135593
24.34576271	-0.341694915
24.68745763	0.042711864
24.47389831	0
24.17491525	0
25.62711864	0
25.37084746	0
26.43864407	0
28.40338983	0
28.87322034	0
